,row_id,x,y
50486,20675483,3.2944,2.6528
50487,7110545,0.487,5.0018
50488,24402981,7.2064,5.2829
50489,12988471,7.0561,9.0626
50490,2362722,0.0619,1.1911
50491,10793924,9.4627,0.1328
50492,24774091,8.5732,2.9971
50493,780498,3.7487,0.3911
50494,5210919,7.1969,5.1588
50495,4367854,4.621,1.8238
50496,6135720,5.8522,4.2085
50497,9554154,8.269,3.7724
50498,28996330,2.2003,7.7986
50499,14981387,0.1981,2.1027
50500,23319231,4.4469,4.3624
50501,28895123,4.4476,2.5813
50502,9806802,3.2516,2.223
50503,8957898,9.2312,9.209
50504,24651728,1.1382,1.0629
50505,24843699,3.4559,6.6748
50506,25792016,8.7879,6.4094
50507,23651960,4.2182,4.6437
50508,22575813,0.9497,7.2205
50509,2371393,6.9738,8.2614
50510,24927632,3.6745,0.0256
50511,14837584,8.5469,4.0519
50512,14596242,1.0646,7.1443
50513,2843786,8.751,2.1191
50514,23432316,9.0147,5.0497
50515,15858838,8.6759,8.1016
50516,4591161,4.538,4.8577
50517,18868488,3.078,5.9947
50518,12718443,3.5879,6.045
50519,1010007,2.4587,0.136
50520,19672846,9.4766,9.006
50521,13106728,3.0565,0.7369
50522,2398465,8.8403,0.0371
50523,2241664,3.0542,1.5266
50524,19275754,6.8717,8.6843
50525,24977633,4.4159,6.5939
50526,17885257,9.1934,8.8609
50527,4549875,8.4321,1.0813
50528,22685602,9.7723,4.2695
50529,26139573,7.1309,5.8046
50530,6628461,1.0837,0.1575
50531,851025,2.8673,9.2079
50532,28291275,9.0503,6.211
50533,21147565,7.492,3.9496
50534,7028803,9.0842,3.6508
50535,28321682,2.7196,0.8176
50536,16943584,9.3027,8.5879
50537,14984202,7.4485,2.298
50538,11878116,7.4023,4.2334
50539,5571878,4.307,2.467
50540,19747781,8.8319,7.1947
50541,25020693,5.7699,5.8063
50542,5388550,5.3794,5.0518
50543,22888842,2.8336,1.0496
50544,5646587,0.0971,5.4803
50545,4959957,4.4068,2.1508
50546,26653737,8.0976,3.936
50547,23589381,4.4311,8.1186
50548,23357889,3.3831,6.6828
50549,3625,4.0326,1.9997
50550,12972547,4.5991,0.5404
50551,15858461,4.0267,3.3502
50552,9488089,2.4764,2.3964
50553,6282924,8.4961,9.4969
50554,27592219,9.1108,0.0652
50555,8169229,9.6679,7.8812
50556,10630712,4.9208,7.6774
50557,2569584,9.0187,6.6428
50558,23686647,4.0627,2.0445
50559,24843277,3.4098,5.6891
50560,21369355,1.9412,5.3949
50561,25389118,8.988,9.51
50562,19489918,1.5323,8.1559
50563,15354752,3.1987,2.7947
50564,28018927,6.4963,3.0671
50565,6343990,7.6174,2.6636
50566,21227427,4.5054,7.4525
50567,1405171,8.0576,1.6562
50568,13547060,2.6386,5.4742
50569,17286627,6.1255,4.5063
50570,20440019,8.1739,2.3473
50571,3419362,8.3069,6.0005
50572,10839075,8.0178,8.4837
50573,1138815,8.424,4.8407
50574,22522439,9.5351,3.4614
50575,25980247,2.6744,0.068
50576,2663791,0.2259,1.5986
50577,20807403,7.1338,4.1913
50578,10616737,4.1691,4.0562
50579,12039025,5.5074,0.1157
50580,17464035,3.467,8.468
50581,15424980,5.1253,5.0862
50582,13732753,1.416,8.6652
50583,23068780,8.4498,1.0824
50584,12433156,1.1732,2.2673
50585,10007617,3.2644,3.3184
50586,8101338,5.7623,0.3609
50587,25690917,8.3724,9.6877
50588,19400355,2.6583,8.1945
50589,9672694,4.506,6.597
50590,15807877,3.9865,1.8588
50591,4521293,5.021,2.6146
50592,19576057,0.9791,2.6449
50593,10317581,2.0757,6.3806
50594,27898679,1.4718,9.8307
50595,17338433,9.5487,2.0628
50596,26547254,4.5949,7.8842
50597,21690550,8.5866,8.0745
50598,23401601,2.2742,5.5532
50599,2685481,9.7712,4.0204
50600,17971366,1.8208,0.6844
50601,939514,9.759,6.5746
50602,22705307,8.5783,2.4246
50603,23312218,7.1665,8.4748
50604,24202032,6.1436,4.6091
50605,12717202,2.9466,2.0388
50606,15366398,1.147,2.6558
50607,8554362,8.8284,0.6828
50608,19404468,7.226,0.2495
50609,6343726,2.1432,8.7492
50610,22430510,8.3358,9.0634
50611,27752410,7.6146,0.473
50612,22705923,1.8216,6.7639
50613,2629841,0.318,8.7935
50614,23289229,2.5955,3.2071
50615,19796353,2.6051,8.876
50616,20269073,4.5899,3.1381
50617,20838064,4.7764,1.1796
50618,18583987,6.134,4.1597
50619,10028203,0.3681,5.947
50620,13177021,5.3667,4.2886
50621,24275634,2.155,5.1845
50622,14122021,0.9168,1.738
50623,26590565,9.7991,7.2554
50624,27382061,2.5155,8.2842
50625,4283110,1.8896,2.482
50626,9260503,9.7714,4.6534
50627,20943630,8.2823,8.7089
50628,22330312,1.4419,8.6895
50629,17879517,6.246,2.5437
50630,8409212,0.324,3.8919
50631,13748067,2.8428,5.0488
50632,23483522,4.1088,4.9159
50633,27655968,6.019,7.3228
50634,10020966,2.1131,1.8948
50635,8546146,8.1166,3.3974
50636,16693887,5.0146,6.4997
50637,16022767,3.6868,7.0572
50638,22108661,5.259,6.9063
50639,13241286,6.2189,6.4202
50640,15371796,7.9163,3.25
50641,6678679,1.7936,2.1247
50642,19545730,0.0289,2.1137
50643,865140,8.7743,7.898
50644,12019266,5.4057,6.8976
50645,14541608,0.6394,0.6276
50646,21309533,6.9455,8.9229
50647,4280833,0.1723,1.3212
50648,8533697,0.5608,3.0713
50649,26869330,8.3073,8.37
50650,21446881,5.5748,6.6845
50651,2807212,8.8169,1.0159
50652,9328473,2.9329,8.2752
50653,17346710,4.2977,0.2629
50654,15643116,8.2101,8.5378
50655,8127875,6.0775,4.3587
50656,23864840,6.6003,3.4878
50657,22637511,3.3732,3.9709
50658,26795091,0.3651,0.9714
50659,22131895,9.7858,7.4451
50660,10709800,6.0428,0.5705
50661,8777399,8.614,3.0163
50662,16091390,8.5738,1.4112
50663,5006601,8.5705,1.9054
50664,6387892,7.4716,4.6391
50665,12182259,1.1983,2.5626
50666,19555018,2.2735,2.7823
50667,24020720,0.5585,3.8174
50668,20845841,9.3105,0.3976
50669,18180864,0.7753,3.5065
50670,26544609,1.3219,5.7914
50671,10990515,4.1437,4.1621
50672,2069549,1.042,5.4454
50673,16698114,9.7121,5.5935
50674,26606142,7.0088,7.9959
50675,378597,5.2612,6.2386
50676,27903328,3.2845,7.3494
50677,8487724,6.0232,7.2889
50678,5833661,3.9031,8.5715
50679,23741397,7.8021,5.3408
50680,6147825,4.878,1.0312
50681,6770643,9.0373,6.9596
50682,28383108,6.7939,7.9363
50683,11141712,1.5373,1.126
50684,6647570,8.8065,8.8734
50685,11746348,4.291,0.3363
50686,27171530,4.7458,4.1012
50687,21972149,9.3214,2.0522
50688,11019753,9.8643,6.7618
50689,27722368,6.639,3.2914
50690,25392277,8.0324,1.6829
50691,9377121,4.1347,8.7215
50692,2839300,1.3172,2.4353
50693,26357117,7.6397,5.579
50694,4178426,5.0972,7.3446
50695,10922608,6.0866,0.6589
50696,4378475,5.7442,5.9205
50697,6577009,0.6279,3.5843
50698,2455080,0.9311,2.7941
50699,12438249,3.1932,1.4392
50700,1105417,6.7302,6.5889
50701,5999224,0.2907,8.1834
50702,1785776,1.1975,6.7001
50703,26124800,1.1002,8.4002
50704,12103257,1.5473,7.9074
50705,26597855,9.0167,4.8654
50706,4070926,0.9672,3.613
50707,270301,7.9503,2.8011
50708,9649092,3.3956,0.2755
50709,24148180,5.8765,5.9071
50710,6707445,8.412,5.3007
50711,3623539,5.0079,2.2265
50712,3220414,8.1778,3.868
50713,15726696,6.9208,1.9345
50714,2849091,5.9416,3.225
50715,27618058,1.4166,3.3011
50716,7577497,2.2182,2.7663
50717,25339614,9.0696,2.5389
50718,14569324,4.8123,1.6068
50719,19895721,0.349,3.4576
50720,22658104,4.8156,7.7212
50721,811334,8.5764,5.8707
50722,14768871,4.7768,8.5444
50723,1535049,9.6159,7.8282
50724,20323036,1.988,9.0498
50725,28818551,1.843,6.0604
50726,17501949,8.3305,5.4615
50727,28725530,5.2639,4.5625
50728,26552483,9.2178,9.2058
50729,28896950,7.2842,7.744
50730,21028492,7.8315,1.2481
50731,25660600,6.8597,3.7603
50732,4007726,0.6654,1.9097
50733,15637156,3.6723,9.4217
50734,26279307,7.7947,8.8051
50735,20121547,0.8754,7.5331
50736,1383090,6.5075,3.3038
50737,14658705,6.3771,1.0802
50738,9825559,2.1953,7.7944
50739,4657345,6.1396,2.5025
50740,26247331,9.1364,7.2887
50741,772122,0.3905,7.8145
50742,22800696,2.6275,9.6439
50743,7265352,1.7395,1.9884
50744,15846618,9.7013,5.0621
50745,5711957,9.3898,5.358
50746,8570036,2.09,5.6044
50747,25509718,3.2244,9.2902
50748,26881819,6.2658,7.2616
50749,12454602,4.1286,1.9815
50750,19488294,7.8831,0.7918
50751,10958434,9.2455,8.9293
50752,21314661,1.7715,5.1183
50753,3128886,7.6764,9.4248
50754,17094263,1.5587,1.1136
50755,8677492,9.1561,3.5806
50756,7065838,6.3018,1.6619
50757,1398112,8.3937,4.3376
50758,21254889,2.2369,6.5456
50759,17205179,7.7112,1.5551
50760,7861685,5.6084,5.9142
50761,21912676,4.6224,7.4198
50762,9659532,6.3019,8.0588
50763,20054153,9.7134,6.9166
50764,28360052,3.0962,0.9855
50765,20323500,2.0105,0.1659
50766,20591077,7.2856,6.0106
50767,20858018,2.0884,8.6815
50768,28364719,2.4014,5.8556
50769,613396,4.4386,2.2323
50770,6093048,3.1665,1.9233
50771,13084328,8.2606,8.4475
50772,13073155,3.5973,1.605
50773,25838316,9.6654,5.6219
50774,22998693,6.4937,9.0591
50775,12864402,5.6729,8.827
50776,26552717,8.6632,5.2871
50777,11521129,9.7497,0.7635
50778,9176965,3.8899,4.2301
50779,2856170,7.0671,0.7073
50780,26441636,6.797,6.5393
50781,21092874,9.5952,3.8625
50782,14234577,9.7067,8.8924
50783,21036763,8.1257,4.4851
50784,25281060,8.3885,3.341
50785,19640331,0.7531,6.4841
50786,23938481,9.227,7.8779
50787,28984209,6.3624,7.3999
50788,16658751,9.2876,2.4632
50789,25597060,8.6943,2.5422
50790,14689924,3.7145,1.0185
50791,20540144,4.4641,6.1999
50792,22705420,5.2996,7.313
50793,22269820,6.5913,7.9133
50794,4438838,0.1958,9.4913
50795,26891812,8.3719,9.2664
50796,13606953,8.0385,1.5342
50797,13985672,2.0352,8.6933
50798,3338103,5.4869,3.7392
50799,25154076,0.4825,7.112
50800,20446387,5.5818,3.8872
50801,16946324,8.259,5.7299
50802,19052521,1.0333,8.2241
50803,27133727,2.4373,8.6515
50804,28226871,9.6128,5.5767
50805,26573983,5.8389,9.0216
50806,13690928,1.9237,8.4277
50807,4618302,6.5996,4.6823
50808,12745810,5.5344,9.2197
50809,8085945,1.2839,1.7286
50810,27298186,1.5662,7.0523
50811,18372257,1.4281,5.5004
50812,16555642,4.9355,2.9547
50813,28525977,0.695,0.3857
50814,16891504,0.8013,7.4517
50815,11181961,0.0976,1.6253
50816,8856219,0.2284,7.7018
50817,9484416,6.6762,7.2614
50818,8951946,0.2192,0.9144
50819,15929122,2.8313,9.0328
50820,5533283,3.097,5.3543
50821,11432220,8.3743,7.5486
50822,2276376,9.46,7.1247
50823,26725099,8.5941,1.5277
50824,3004802,4.652,3.5369
50825,21100715,3.1873,6.556
50826,3441770,5.9141,4.6206
50827,8535598,5.714,2.8321
50828,2618584,9.8507,6.7745
50829,20835314,7.5365,5.9397
50830,6309942,4.8536,8.3676
50831,24560495,3.6705,8.7448
50832,6778967,1.2788,8.757
50833,19411584,5.7503,6.192
50834,10513057,2.7751,3.819
50835,11933722,1.3855,1.9694
50836,13155217,4.6558,9.6429
50837,16965389,1.2503,9.2235
50838,1299343,5.662,7.8562
50839,25246843,7.8266,3.1374
50840,23687543,4.1063,0.8961
50841,10929115,0.5671,5.1332
50842,13118059,8.659,3.1477
50843,19403410,0.6342,5.9185
50844,4571491,7.4393,1.1666
50845,23127276,9.7428,9.1203
50846,11247947,2.8905,4.9256
50847,25166039,4.7245,9.8537
50848,28431283,0.628,3.4045
50849,20317283,6.2739,8.8565
50850,10435063,6.9965,8.8145
50851,10508687,3.3524,4.5258
50852,6302455,7.2784,0.5476
50853,10395874,8.2602,6.6715
50854,3940151,8.0893,4.0757
50855,26622148,7.7618,1.6331
50856,3084865,6.25,8.3324
50857,2214633,8.7509,8.8027
50858,4845431,8.036,3.5972
50859,26947501,8.9947,6.1003
50860,22129059,4.4575,7.3547
50861,7035495,0.676,4.7768
50862,6850299,0.8221,1.7398
50863,12637818,8.0724,8.3443
50864,4406742,6.5678,8.2238
50865,26473087,0.2972,0.3744
50866,14006260,0.3171,2.4625
50867,8863722,7.256,6.2452
50868,8111431,7.7944,5.6685
50869,24119822,6.3406,7.3297
50870,5519187,7.4762,4.8348
50871,26292361,8.5923,9.9489
50872,19895663,2.1676,5.6091
50873,4142112,4.5222,0.6356
50874,21087820,0.8665,6.6499
50875,3394848,2.0897,6.2089
50876,14381088,0.3975,3.6958
50877,22464061,5.0865,2.255
50878,6357952,2.3621,7.131
50879,78876,3.9441,7.6835
50880,18799053,0.2859,5.7475
50881,21522107,9.4111,1.6382
50882,18783396,7.5071,2.5504
50883,20664485,1.1813,9.8323
50884,15844421,1.8341,7.1391
50885,4978927,9.4723,0.3817
50886,7369810,2.0111,6.1176
50887,19230188,0.5365,4.7702
50888,19907407,7.1466,2.4865
50889,10166646,2.5193,3.9768
50890,27342154,0.214,3.4668
50891,7521607,0.2615,2.1193
50892,16671989,8.0511,4.3353
50893,15478427,4.9237,5.0731
50894,21603367,8.3601,2.058
50895,25762904,1.3816,9.1073
50896,20049705,3.3739,1.5272
50897,24950927,8.5482,8.0481
50898,10659034,4.1071,1.3351
50899,2434750,6.4143,7.9377
50900,24708468,1.5839,7.9429
50901,22350559,1.028,1.8608
50902,24962943,5.2797,0.1555
50903,3428123,3.4005,5.0673
50904,24521374,7.0698,5.3599
50905,19982136,0.8361,3.0843
50906,27368879,9.8916,5.5202
50907,2059495,7.7592,7.712
50908,22976560,7.4983,9.5738
50909,7112853,7.784,8.3582
50910,3522237,8.3309,5.442
50911,664515,1.9123,4.8669
50912,157994,6.2874,3.7734
50913,27068316,7.6052,9.815
50914,15708309,9.8287,7.0473
50915,11216923,9.2164,6.9467
50916,7849361,5.6412,6.1427
50917,13779055,8.2196,2.5388
50918,20119258,3.5584,5.0466
50919,23287920,0.9434,0.0974
50920,22553505,2.7487,3.8227
50921,10942485,8.758,5.9978
50922,23684718,9.2061,0.8073
50923,22475094,4.0805,3.6366
50924,11397497,7.3337,7.1289
50925,5885292,8.2341,7.1675
50926,27101061,3.6532,2.1985
50927,442660,9.8376,9.2313
50928,18250119,4.5497,7.6728
50929,7916763,6.9733,8.1417
50930,17386720,6.7177,3.3784
50931,24808417,1.4491,3.9859
50932,17981140,6.8644,9.1073
50933,23537057,9.4807,7.1984
50934,4006424,8.0424,8.4905
50935,5946493,5.5266,1.1103
50936,3911222,0.5302,2.2385
50937,8064480,0.6774,4.153
50938,8100428,6.1947,8.8631
50939,22624905,4.7881,8.1028
50940,8232897,8.6651,9.5203
50941,16121655,0.0527,0.9062
50942,19753187,6.1064,2.1839
50943,24123927,1.426,0.5295
50944,23206045,3.6476,1.5385
50945,2920704,4.486,2.4023
50946,23319761,7.4915,3.5654
50947,19389007,1.984,3.32
50948,7004256,2.1108,8.1624
50949,23979345,1.662,0.4221
50950,27180203,5.3778,0.6514
50951,20058753,5.1528,6.6135
50952,25821210,5.4459,0.899
50953,10624472,8.3191,8.8313
50954,4544183,2.2017,0.8497
50955,5224440,6.4516,8.4871
50956,24970868,0.6036,3.4999
50957,285634,5.569,2.7269
50958,12136250,6.3559,5.307
50959,1506327,2.2319,8.7134
50960,26435835,9.081,0.8279
50961,19434768,6.8454,3.3571
50962,11557088,9.9197,3.9254
50963,3629000,3.9225,3.1206
50964,13449479,7.3452,5.8188
50965,17118724,9.1357,5.8876
50966,16404479,5.1354,4.2374
50967,17096619,1.048,5.7493
50968,25498490,2.391,9.3301
50969,18477447,8.785,1.1386
50970,15483524,3.6419,2.2876
50971,27326709,8.3072,2.331
50972,11144881,2.685,6.5369
50973,26510411,2.8959,9.2261
50974,18803319,6.1122,8.7384
50975,4915158,9.1663,9.7085
50976,9398500,7.0238,4.255
50977,16019247,6.9723,5.9821
50978,25536746,6.3089,1.9631
50979,2929908,6.7707,8.2601
50980,25869310,3.8142,0.3477
50981,15793366,1.6655,6.6309
50982,4036399,3.9829,1.6563
50983,8979586,4.9725,8.1083
50984,21355728,7.7433,4.0615
50985,8870013,6.1797,5.7831
50986,4563784,1.8563,7.8649
50987,18839797,6.822,4.4888
50988,23849444,9.8285,9.9399
50989,20754981,2.1284,0.6602
50990,17112013,0.4906,0.8103
50991,16565739,0.436,7.5231
50992,2349505,4.7653,9.0531
50993,9795778,1.5179,0.3056
50994,7988665,6.4028,1.5835
50995,21426825,0.1568,2.5937
50996,7773169,1.7647,1.6686
50997,17004998,0.7805,8.8039
50998,21282659,7.1361,0.98
50999,11303844,4.9902,0.6032
51000,26547744,4.4295,6.6047
51001,18004162,2.2888,1.9228
51002,3256029,9.6729,5.9119
51003,11623338,8.0161,1.3107
51004,3358803,7.0546,4.8981
51005,4463233,5.3323,8.1533
51006,1360705,6.2037,5.7882
51007,14201150,2.8588,9.7525
51008,21019295,7.9711,7.5375
51009,16126405,8.5089,8.9949
51010,16977820,7.4523,1.1446
51011,16520454,4.1124,7.0727
51012,25824501,9.0548,3.7029
51013,9445556,1.6476,3.9158
51014,20107852,7.41,4.9902
51015,9716553,5.8858,6.3279
51016,23702620,1.5657,9.8879
51017,8563847,8.6486,4.1046
51018,8282826,8.0617,2.1059
51019,25604187,0.9975,0.3727
51020,25392794,2.9262,6.3899
51021,2259489,3.0782,3.5462
51022,24555409,1.7406,8.5551
51023,20565728,0.1071,3.2468
51024,11871736,3.5703,7.6448
51025,18416934,9.2369,9.4768
51026,10505256,9.6853,1.2185
51027,14846483,2.9086,5.0541
51028,12449911,2.5361,5.7786
51029,6626377,7.6654,1.5755
51030,3391572,1.2545,3.8367
51031,18997222,0.9399,6.9983
51032,5406077,7.7102,1.3194
51033,10011908,6.9581,7.0461
51034,22151216,5.892,2.1256
51035,28710826,8.6113,9.6593
51036,8433176,7.3166,3.3741
51037,12736357,9.4359,5.2901
51038,18219548,3.4516,8.1127
51039,20333862,8.0119,9.3363
51040,13252680,9.9949,2.7507
51041,6891890,1.1886,8.7465
51042,20581609,5.4925,6.7298
51043,4854253,5.1033,1.2665
51044,26683771,8.8334,5.5209
51045,27717216,4.1699,5.8693
51046,27030663,6.7211,8.8476
51047,16566864,8.1343,2.4125
51048,27486113,1.8486,0.4786
51049,27766668,1.6463,3.4491
51050,17068226,2.1079,8.1046
51051,25147109,2.3074,1.4348
51052,4355236,2.5657,2.0626
51053,5717166,3.0198,5.0744
51054,1964336,2.4812,1.4092
51055,8147248,6.8281,6.3229
51056,20107570,6.6596,7.7241
51057,8333029,4.9195,5.6859
51058,5606351,2.4774,6.5782
51059,10134880,0.4727,9.7238
51060,13267149,4.4294,1.8355
51061,4329913,4.4168,4.8364
51062,21034324,0.173,0.622
51063,3303334,3.4526,7.5744
51064,13932267,3.6592,9.7985
51065,19982499,7.5295,3.1515
51066,306112,8.3446,5.4508
51067,8987817,2.7799,5.6913
51068,26023494,5.1366,6.8818
51069,11812692,9.4571,7.217
51070,7726627,4.0016,7.3469
51071,11554384,3.8255,1.7166
51072,6344284,5.5428,1.1229
51073,13122336,1.2356,8.787
51074,27446160,6.3256,4.5814
51075,24318549,4.1416,2.1109
51076,8218508,5.8512,2.9744
51077,18599393,3.2202,3.3155
51078,27217260,1.878,5.6036
51079,24078355,7.8406,3.4458
51080,28468265,8.4649,7.2877
51081,8644984,6.2461,9.4549
51082,28244424,9.5497,2.1384
51083,27767776,8.8759,3.1248
51084,19980917,9.5508,4.2695
51085,28151894,9.4531,0.6076
51086,18310645,7.587,2.5467
51087,11345356,9.6671,8.2847
51088,17442678,9.0143,6.1198
51089,24091533,2.5309,2.9164
51090,8281651,3.8617,9.0513
51091,16944889,6.1646,4.1648
51092,21089215,2.3002,3.5531
51093,8410665,8.219,9.3182
51094,22083711,8.4372,2.3807
51095,2929463,5.8638,9.0943
51096,20979924,4.434,6.0118
51097,8529450,4.7939,0.7994
51098,11963579,5.9305,7.403
51099,27897859,9.4537,9.7796
51100,9712018,7.6973,7.365
51101,2815535,9.0424,1.8843
51102,14855149,9.4484,3.0652
51103,7997642,2.3197,2.2055
51104,28311035,7.2205,7.3804
51105,4689533,8.9045,7.9047
51106,9312196,7.4523,4.345
51107,27761693,3.0119,9.0524
51108,11607796,2.8947,5.8362
51109,20641832,7.196,7.9074
51110,3419034,2.3197,8.2333
51111,19694339,5.9434,2.8995
51112,3417580,8.6232,3.0063
51113,16012481,4.7831,9.0585
51114,17392283,2.0999,5.5398
51115,22122754,5.4481,1.7694
51116,6498111,6.4622,8.4716
51117,21864304,3.9261,6.9488
51118,24688459,3.0144,7.8752
51119,20644521,9.5028,9.517
51120,3929762,7.8001,8.9834
51121,28935888,7.9232,6.0178
51122,5666009,0.5531,2.0644
51123,21398105,4.6172,5.7904
51124,8144448,3.8554,5.609
51125,11110724,8.3606,8.9767
51126,12081036,8.2662,1.8332
51127,25342497,0.4882,7.6036
51128,25453586,7.7738,2.1221
51129,21835280,5.2636,8.4482
51130,2882856,9.0886,3.1825
51131,19186015,1.9323,2.5588
51132,9152189,3.6325,1.0125
51133,16137556,1.2553,4.7967
51134,27675357,2.942,9.835
51135,26474797,9.8505,5.7922
51136,25966720,0.8621,2.2105
51137,10173101,2.6425,1.0795
51138,25418155,0.3366,1.3449
51139,3835803,2.594,4.5073
51140,5462568,4.1989,3.1986
51141,3553827,0.4872,9.241
51142,22948077,9.7827,8.7901
51143,10509338,7.7798,2.2757
51144,29030351,0.6105,6.3192
51145,16943146,7.8473,2.6989
51146,25348298,8.3688,2.1823
51147,6175535,6.7172,5.3629
51148,17756189,4.2814,4.2423
51149,7273403,8.933,9.5955
51150,23064593,4.6494,0.9659
51151,19799189,2.445,0.7411
51152,16108648,5.0879,6.3247
51153,26193381,4.4601,2.5847
51154,16431718,2.1856,9.4284
51155,16729812,2.2432,8.2475
51156,6353588,7.7831,0.0811
51157,10345520,3.312,5.2958
51158,5051874,4.0273,0.0324
51159,9403698,9.9086,1.014
51160,3655968,6.6873,1.4282
51161,24762757,1.3254,3.6575
51162,22198749,7.0863,1.4191
51163,4154190,7.7943,7.3059
51164,28748248,7.8445,7.6337
51165,8545992,1.565,3.2906
51166,20635093,4.0673,1.2817
51167,5504143,2.4089,2.3785
51168,20644625,6.2542,1.6359
51169,27910240,4.735,8.7385
51170,26119093,8.1311,9.7754
51171,16985729,8.8383,9.0473
51172,20756014,6.7246,5.8373
51173,789398,7.1614,3.6414
51174,6225745,2.254,0.9007
51175,2227567,4.1508,4.8818
51176,9195703,8.1469,2.3627
51177,12557231,2.417,7.9945
51178,2214123,6.5944,5.1525
51179,19574508,0.514,1.1005
51180,14012157,8.7974,3.6694
51181,3982539,2.0776,2.5822
51182,432636,0.8547,9.7745
51183,24213626,8.5526,3.5982
51184,22156671,8.1678,6.9459
51185,12869419,5.8303,6.8882
51186,11903389,4.4919,9.6059
51187,5277756,8.2707,4.1794
51188,13722005,4.8583,4.0243
51189,25876439,4.6975,2.7764
51190,1039182,6.2806,5.7876
51191,13847784,9.9273,7.7057
51192,2605713,3.6089,7.636
51193,185750,8.3471,0.9181
51194,21285554,6.8107,8.5752
51195,14304371,3.6634,3.0795
51196,2313403,6.4989,5.1747
51197,23497957,7.6296,2.2092
51198,7729138,5.1208,6.6523
51199,27254976,5.6922,0.9587
51200,28504091,4.1503,4.3183
51201,23782913,2.7078,7.0716
51202,18195639,6.4072,8.5764
51203,4680572,7.1356,1.4634
51204,23373353,9.1016,4.5955
51205,16730645,1.4023,3.3049
51206,6463141,0.0513,1.1603
51207,17416983,8.4066,0.5381
51208,1874126,5.3689,2.0888
51209,17639492,4.919,3.2417
51210,16663708,3.8014,6.2406
51211,19254633,1.5292,4.3159
51212,11125315,1.6428,9.458
51213,1743899,9.197,5.7677
51214,8264378,3.3577,3.0
51215,821740,1.0098,0.0104
51216,11404916,4.298,7.3849
51217,4356941,0.1069,7.333
51218,27488099,8.6186,0.2584
51219,26850128,5.8852,0.7899
51220,24584254,0.5243,9.871
51221,17476382,6.0537,6.9052
51222,20611723,8.7065,7.2413
51223,22498578,3.229,9.9114
51224,1533333,9.5939,7.6308
51225,16071938,3.2116,2.7952
51226,9469865,3.8894,9.3017
51227,10315076,7.9558,8.349
51228,24243933,4.3781,6.7717
51229,18765736,0.1037,5.8074
51230,16913110,6.3337,6.5557
51231,4241487,9.5557,4.812
51232,23057696,9.2563,6.6461
51233,18058597,6.3214,1.0912
51234,28241143,8.0175,7.0732
51235,3534953,8.9878,4.0332
51236,8087205,1.8214,4.9238
51237,2744411,1.8399,0.3833
51238,10189197,9.1927,7.7505
51239,20863608,1.144,3.9869
51240,19431931,8.5094,3.3758
51241,715862,0.9367,2.9956
51242,16912660,1.8543,3.0203
51243,2676243,2.5987,1.8152
51244,21996503,1.4276,7.0799
51245,25718965,2.1665,9.8462
51246,21098978,6.361,8.5874
51247,25965185,2.9296,5.6455
51248,21714634,8.1458,9.3157
51249,22495440,9.6561,3.8325
51250,26733886,3.3035,3.8698
51251,16964330,0.3148,4.3327
51252,17319219,1.6313,5.6746
51253,7796238,8.9257,8.6735
51254,24294206,4.6133,9.2061
51255,12879416,1.9404,8.6516
51256,12600368,5.9657,2.1818
51257,6164719,3.8767,9.6055
51258,5892922,0.6913,0.3141
51259,6786271,5.1825,1.9908
51260,6714872,0.0339,1.912
51261,1593442,6.8078,7.6714
51262,8214866,1.9775,7.7029
51263,4142333,1.5836,8.1455
51264,364702,3.881,1.2233
51265,17984905,8.6936,4.5287
51266,6496769,9.9112,9.3543
51267,3931545,1.5578,6.0614
51268,15562095,5.1327,4.5988
51269,19512358,5.0629,8.7933
51270,24286490,6.2103,8.7905
51271,4340540,6.044,9.1267
51272,14103787,6.4462,3.5479
51273,15335408,1.8835,4.9296
51274,6144374,4.1639,3.2318
51275,17515573,1.6655,7.6795
51276,23715620,6.3584,2.9906
51277,4331666,8.0457,3.8044
51278,10296744,4.9169,6.5402
51279,26906471,3.5994,6.7447
51280,24652286,7.4631,6.8835
51281,16101931,3.9925,7.3512
51282,16356859,0.2836,5.7516
51283,7784067,4.3296,5.9408
51284,5528276,3.4731,5.6168
51285,19699153,3.3447,1.977
51286,17989323,7.9132,4.8802
51287,11102256,9.9958,3.8928
51288,9423389,5.0238,4.2926
51289,12751472,6.1217,8.9392
51290,14549236,8.0294,0.0205
51291,17518510,4.486,7.5437
51292,18416465,3.7992,2.0626
51293,10016022,9.3685,3.1832
51294,6626808,3.3836,9.1144
51295,23834419,3.8582,5.3935
51296,5048764,1.3182,2.792
51297,8937894,6.684,6.7993
51298,21743310,0.2051,3.3598
51299,11413146,4.3164,5.4541
51300,26817684,9.3712,6.7931
51301,6802467,5.045,8.6912
51302,22702708,1.5103,9.5305
51303,13295158,0.7158,0.9692
51304,26430617,6.7548,6.24
51305,21875221,0.6585,3.3998
51306,2914088,1.4661,6.1006
51307,9105145,8.4139,3.7459
51308,1729043,4.9444,7.6693
51309,18602639,6.7479,4.2187
51310,28010403,5.3138,5.7783
51311,12262014,2.6148,1.1032
51312,7129436,9.5225,6.2241
51313,924443,7.3884,1.8774
51314,20757232,9.0439,2.4426
51315,463823,6.3356,5.7824
51316,22355846,2.8528,6.881
51317,17652066,5.7204,7.1554
51318,28355243,2.3599,0.7839
51319,2689947,3.706,3.8868
